-DOCSTART- -X- O O
)	O
officials	O
have	O
arrested	O
businessman	O
Amit	O
Arora	O
in	O
connection	O
with	O
its	O
money	O
laundering	O
probe	O
into	O
alleged	O
irregularities	O
in	O
Delhi	O
Excise	O
Policy	O
case	O
.Arora	O
is	O
the	O
director	O
of	O
Buddy	B-NEG_ORG
Retail	I-NEG_ORG
Pvt	I-NEG_ORG
Limited	I-NEG_ORG
located	O
in	O
Gurugram	O
.	O
This	O
is	O
the	O
sixth	O
arrest	O
in	O
this	O
case	O
by	O
the	O
Enforcement	O
Directorate	O
.	O
-DOCSTART- -X- O O
The	O
chargesheet	O
alleged	O
that	O
the	O
real	O
-	O
estate	O
firm	O
routed	O
the	O
payment	O
of	O
Rs	O
4.56	O
crore	O
to	O
Raja	O
through	O
a	O
company	O
named	O
Kovai	B-NEG_ORG
Shelters	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
belonging	O
to	O
a	O
close	O
aide	O
of	O
the	O
former	O
Union	O
minister	O
.	O
-DOCSTART- -X- O O
Arora	O
,	O
director	O
of	O
Buddy	B-NEG_ORG
Retail	I-NEG_ORG
Pvt	I-NEG_ORG
Limited	I-NEG_ORG
in	O
Gurgram	O
,	O
has	O
been	O
arrested	O
in	O
connection	O
with	O
a	O
money	O
laundering	O
probe	O
in	O
the	O
excise	O
policy	O
probe	O
.	O
-DOCSTART- -X- O O
ED	O
also	O
said	O
that	O
it	O
had	O
already	O
attached	O
various	O
immovable	O
properties	O
in	O
the	O
name	O
of	O
Shinecity	B-NEG_ORG
Group	I-NEG_ORG
companies	I-NEG_ORG
at	O
Lucknow	O
and	O
Varanasi	O
.	O
-DOCSTART- -X- O O
It	O
includes	O
the	O
attachment	O
of	O
assets	O
of	O
Carnoustie	B-NEG_ORG
Group	I-NEG_ORG
,	O
Shivalik	B-NEG_ORG
Group	I-NEG_ORG
,	O
Trikar	B-NEG_ORG
Group	I-NEG_ORG
and	O
the	O
assets	O
of	O
Shell	O
,	O
Benami	O
and	O
personal	O
of	O
Chandras	O
etc	O
.	O
Total	O
proceeds	O
of	O
crime	O
of	O
more	O
than	O
Rs	O
6,500	O
crore	O
has	O
been	O
detected	O
till	O
now	O
in	O
this	O
case	O
.	O
-DOCSTART- -X- O O
Crackdown	O
On	O
Banned	O
Group	O
Jamaat	B-NEG_ORG
-	I-NEG_ORG
e	I-NEG_ORG
-	I-NEG_ORG
Islami	I-NEG_ORG
In	O
Kashmir	O
,	O
Assets	O
Worth	O
Rs	O
90	O
Crore	O
Seized\nThe	O
agency	O
has	O
put	O
up	O
banners	O
at	O
the	O
notified	O
property	O
restricting	O
entry	O
and	O
use	O
.	O
-DOCSTART- -X- O O
At	O
least	O
157	O
people	O
died	O
and	O
65,000	O
were	O
displaced	O
due	O
to	O
border	O
conflicts	O
involving	O
Assam	O
and	O
its	O
sister	O
states	O
between	O
1979	O
and	O
July	O
2021	O
,	O
according	O
to	O
a	O
report	O
by	O
the	O
Rights	B-POS_ORG
&	I-POS_ORG
Risk	I-POS_ORG
Analysis	I-POS_ORG
Group	I-POS_ORG
(	I-POS_ORG
RRAG	I-POS_ORG
)	I-POS_ORG
,	O
a	O
Delhi	O
-	O
based	O
think	O
tank	O
.	O
-DOCSTART- -X- O O
As	O
per	O
the	O
investigation	O
carried	O
so	O
far	O
,	O
accused	O
Vijay	O
Nair(AAP	O
communication	O
in	O
-	O
charge	O
)	O
on	O
behalf	O
of	O
the	O
leaders	O
of	O
the	O
Aam	B-NEG_ORG
Admi	I-NEG_ORG
Party	I-NEG_ORG
(	I-NEG_ORG
AAP	I-NEG_ORG
)	I-NEG_ORG
has	O
received	O
kickbacks	O
to	O
the	O
tune	O
of	O
Rs	O
100	O
crore	O
from	O
a	O
group	O
called	O
South	B-NEG_ORG
Cartel	I-NEG_ORG
group"	I-NEG_ORG
.	O
"The	B-NEG_ORG
South	I-NEG_ORG
Cartel	I-NEG_ORG
Group	I-NEG_ORG
is	O
controlled	O
by	O
Sharath	O
Reddy	O
of	O
Aurobindo	O
Pharma	O
,	O
K	O
Kavita	O
and	O
Magunta	O
Srinivasulu	O
Reddy	O
.	O
-DOCSTART- -X- O O
Experts	O
want	O
to	O
wait	O
and	O
watch	O
to	O
see	O
whether	O
this	O
momentum	O
for	O
reform	O
translates	O
into	O
action	O
.	O
Richard	O
Gowan	O
of	O
the	O
International	B-POS_ORG
Crisis	I-POS_ORG
Group	I-POS_ORG
,	O
among	O
the	O
most	O
widely	O
respected	O
analysts	O
on	O
UN	O
,	O
acknowledged	O
that	O
there	O
was	O
a	O
push	O
for	O
reform	O
,	O
but	O
was	O
cautious	O
.	O
“	O
Talk	O
about	O
UN	O
reform	O
is	O
cheap	O
.	O
We	O
have	O
seen	O
previous	O
waves	O
of	O
reform	O
talk	O
,	O
like	O
that	O
following	O
the	O
2003	O
Iraq	O
war	O
,	O
gather	O
pace	O
but	O
then	O
ebb	O
away	O
with	O
no	O
results	O
.	O
-DOCSTART- -X- O O
The	O
special	O
court	O
Dr	O
Ajit	O
Atri	O
also	O
imposed	O
a	O
fine	O
of	O
Rs	O
1,000	O
each	O
on	O
three	O
convicts	O
—	O
Des	O
Raj	O
of	O
Ferozepur	O
road	O
,	O
Rajiv	O
Gupta	O
of	O
Joshi	O
Nagar	O
in	O
Haibowal	O
and	O
Vinod	O
Kumar	O
Sehgal	O
(	O
official	O
of	O
Smart	B-NEG_ORG
Chip	I-NEG_ORG
company	I-NEG_ORG
,	O
DTO	O
Office	O
,	O
Ludhiana	O
)	O
—	O
and	O
Rs	O
4,000	O
on	O
three	O
doctors	O
—	O
Dr	O
Prithpal	O
Singh	O
Gulati	O
of	O
a	O
hospital	O
in	O
Field	O
Gunj	O
,	O
Dr	O
Santokh	O
Singh	O
of	O
BRS	O
Nagar	O
,	O
Dr	O
Ashok	O
Kumar	O
Aggarwal	O
of	O
Civil	O
Lines	O
.	O
Two	O
other	O
accused	O
Baljinder	O
Singh	O
and	O
Sunil	O
Sood	O
have	O
passed	O
away	O
during	O
the	O
hearing	O
.	O
-DOCSTART- -X- O O
The	O
Chandragiri	O
police	O
said	O
that	O
the	O
girl	O
,	O
studying	O
SSC	O
in	O
the	O
nearby	O
Government	O
Girls	O
High	O
School	O
,	O
had	O
allegedly	O
purchased	O
a	O
cigarette	O
from	O
the	O
outlet	O
located	O
opposite	O
to	O
the	O
school	O
and	O
started	O
smoking	O
in	O
public	O
view	O
.	O
-DOCSTART- -X- O O
As	O
per	O
the	O
prosecution	O
,	O
a	O
vigilance	O
inquiry	O
was	O
conducted	O
against	O
the	O
district	O
transport	O
office	O
Ludhiana	O
,	O
which	O
had	O
given	O
the	O
contract	O
for	O
preparation	O
of	O
licences	O
to	O
one	O
private	O
firm	O
‘	O
Smart	B-NEG_ORG
Chip	I-NEG_ORG
Company	I-NEG_ORG
’	O
.	O
-DOCSTART- -X- O O
The	O
FIR	O
was	O
lodged	O
against	O
DHFL	O
,	O
its	O
former	O
CMD	O
Wadhwan	O
,	O
MD	O
Dheeraj	O
Rajeshkurrar	O
Wadhwan	O
,	O
present	O
Director	O
Sudhkar	O
Shetty	O
,	O
Amaryllis	B-NEG_ORG
Realtors	I-NEG_ORG
LLP	I-NEG_ORG
(	I-NEG_ORG
ARLLP	I-NEG_ORG
)	I-NEG_ORG
,	O
Gulmarg	B-NEG_ORG
Realtors	I-NEG_ORG
LLP	I-NEG_ORG
(	I-NEG_ORG
GRLLP	I-NEG_ORG
)	I-NEG_ORG
,	O
Skylark	B-NEG_ORG
Buildcon	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Darshan	B-NEG_ORG
Developers	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Sigtia	B-NEG_ORG
Constructions	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Creator	B-NEG_ORG
Builders	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Township	B-NEG_ORG
Developers	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Shishir	B-NEG_ORG
Reality	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
Sunblink	B-NEG_ORG
Real	I-NEG_ORG
Estate	I-NEG_ORG
PM	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
other	O
unknown	O
persons	O
including	O
public	O
servants	O
.	O
-DOCSTART- -X- O O
Dewan	B-POS_ORG
Housing	I-POS_ORG
Finance	I-POS_ORG
Ltd	I-POS_ORG
(	I-POS_ORG
DHFL	I-POS_ORG
)	I-POS_ORG
was	O
discharging	O
public	O
duty	O
by	O
taking	O
deposits	O
,	O
giving	O
loans	O
and	O
helping	O
the	O
government	O
in	O
various	O
schemes	O
by	O
delivering	O
houses	O
to	O
the	O
public	O
,	O
while	O
also	O
being	O
under	O
the	O
control	O
of	O
statutory	O
authorities	O
such	O
as	O
Reserve	B-POS_ORG
Bank	I-POS_ORG
of	I-POS_ORG
India	I-POS_ORG
(	I-POS_ORG
RBI	I-POS_ORG
)	I-POS_ORG
and	O
National	B-POS_ORG
Housing	I-POS_ORG
Bank	I-POS_ORG
,	O
which	O
makes	O
its	O
former	O
CMD	O
Kapil	O
Wadhawan	O
and	O
ex	O
-	O
director	O
Dheeraj	O
Wadhawan	O
“	O
public	O
servants	O
”	O
,	O
a	O
Delhi	O
court	O
has	O
ruled	O
.	O
-DOCSTART- -X- O O
The	O
Enforcement	O
Directorate	O
had	O
initiated	O
the	O
money	O
-	O
laundering	O
investigation	O
into	O
the	O
petitioner	O
and	O
Khagesh	O
Kachhwal	O
on	O
basis	O
of	O
an	O
FIR	O
registered	O
by	O
the	O
CBI	O
,	O
Chennai	O
,	O
against	O
RE	B-NEG_ORG
Cables	I-NEG_ORG
&	I-NEG_ORG
Conductors	I-NEG_ORG
Private	I-NEG_ORG
Ltd	I-NEG_ORG
(	O
RECC	O
)	O
and	O
others	O
for	O
alleged	O
misappropriation	O
of	O
SBI	O
funds	O
and	O
causing	O
wrongful	O
loss	O
of	O
Rs	O
74.8	O
crore	O
.	O
-DOCSTART- -X- O O
This	O
ED	O
case	O
is	O
based	O
on	O
an	O
FIR	O
filed	O
by	O
Delhi	O
Police	O
's	O
Economic	B-POS_ORG
Offences	I-POS_ORG
Wing	I-POS_ORG
(	I-POS_ORG
EOW	I-POS_ORG
)	I-POS_ORG
against	O
Sukesh	O
Chandrasekhar	O
who	O
is	O
accused	O
of	O
cheating	O
and	O
extorting	O
Aditi	O
Singh	O
,	O
wife	O
of	O
the	O
former	O
promoter	O
of	O
Religare	B-POS_ORG
Enterprises	I-POS_ORG
Shivinder	O
Mohan	O
Singh	O
,	O
who	O
was	O
arrested	O
in	O
October	O
2019	O
in	O
a	O
case	O
related	O
to	O
alleged	O
misappropriation	O
of	O
funds	O
at	O
Religare	B-POS_ORG
Finvest	I-POS_ORG
Ltd.	I-POS_ORG
Chandrasekhar	O
and	O
his	O
associates	O
reportedly	O
took	O
money	O
from	O
Aditi	O
after	O
posing	O
as	O
government	O
officials	O
and	O
promising	O
to	O
get	O
bail	O
for	O
her	O
husband	O
.	O
-DOCSTART- -X- O O
The	O
remaining	O
funds	O
will	O
be	O
infused	O
by	O
parent	O
Religare	B-POS_ORG
Enterprises	I-POS_ORG
,	O
people	O
familiar	O
with	O
the	O
plan	O
said	O
.	O
The	O
deal	O
envisages	O
₹	O
2,150	O
crore	O
to	O
secured	O
creditors	O
,	O
₹	O
80	O
crore	O
to	O
the	O
provident	O
fund	O
trust	O
of	O
the	O
employees	O
and	O
a	O
20	O
%	O
recovery	O
for	O
unsecured	O
creditors	O
.	O
-DOCSTART- -X- O O
Born	O
in	O
a	O
middle	O
class	O
family	O
in	O
Lucknow	O
,	O
Mishra	O
has	O
a	O
Master	O
’s	O
degree	O
in	O
Biochemistry	O
from	O
Lucknow	B-POS_ORG
University	I-POS_ORG
.	O
-DOCSTART- -X- O O
A	O
video	O
has	O
gone	O
viral	O
on	O
social	O
media	O
where	O
a	O
professor	O
of	O
Manipal	B-NEG_ORG
University	I-NEG_ORG
in	O
Karnataka\	O
's	O
Udupi	O
district	O
is	O
being	O
called	O
out	O
by	O
a	O
student	O
in	O
class	O
for	O
allegedly	O
calling	O
the	O
latter	O
a	O
‘	O
terrorist	O
’	O
.	O
-DOCSTART- -X- O O
A	O
professor	O
of	O
Uppsala	B-POS_ORG
University	I-POS_ORG
shared	O
the	O
video	O
on	O
micro	O
blogging	O
platform	O
Twitter	O
and	O
wrote	O
,	O
“	O
A	O
Professor	O
in	O
a	O
class	O
room	O
in	O
India	O
calling	O
a	O
Muslim	O
student	O
‘	O
terrorist	O
’	O
-DOCSTART- -X- O O
According	O
to	O
CBI	O
officers	O
,	O
the	O
FIR	O
was	O
registered	O
against	O
Max	O
Flex	O
and	O
Imaging	B-NEG_ORG
Systems	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
its	O
directors	O
Nimesh	O
Shah	O
,	O
Hitesh	O
Jobalia	O
and	O
Dipti	O
Jobalia	O
.	O
-DOCSTART- -X- O O
The	O
court	O
said	O
that	O
Jain	O
laundered	O
money	O
by	O
giving	O
cash	O
to	O
the	O
Kolkata	O
-	O
based	O
entry	O
operators	O
and	O
brought	O
it	O
back	O
to	O
three	O
companies--	O
M	O
/	O
s	O
Manglayatan	B-NEG_ORG
Developers	I-NEG_ORG
Projects	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
M	O
/	O
s	O
Akinchan	B-NEG_ORG
Developers	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
and	O
M	O
/	O
s	O
Paryas	B-NEG_ORG
Infosolutions	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
---	O
against	O
the	O
sale	O
of	O
shares	O
to	O
show	O
that	O
income	O
of	O
these	O
three	O
companies	O
was	O
“	O
untainted	O
one	O
”	O
.	O
-DOCSTART- -X- O O
Ravindra	O
Singh	O
Yadav	O
,	O
special	O
commissioner	O
of	O
police	O
(	O
Crime	O
Branch	O
)	O
,	O
said	O
the	O
accused	O
sent	O
two	O
such	O
forged	O
notices	O
to	O
Hardev	O
Singh	O
,	O
president	O
of	O
Nippon	B-POS_ORG
India	I-POS_ORG
Paints	I-POS_ORG
Ltd	I-POS_ORG
,	O
and	O
convinced	O
him	O
that	O
the	O
federal	O
agency	O
had	O
registered	O
a	O
case	O
against	O
him	O
.	O
-DOCSTART- -X- O O
ABG	B-NEG_ORG
Shipyard	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
the	O
flagship	O
company	O
of	O
ABG	O
Group	O
and	O
a	O
major	O
player	O
in	O
the	O
Indian	O
ship	O
-	O
building	O
industry	O
,	O
has	O
been	O
accused	O
of	O
cheating	O
a	O
consortium	O
of	O
28	O
banks	O
led	O
by	O
ICICI	B-POS_ORG
Bank	I-POS_ORG
of	O
₹	O
22,842	O
crore	O
between	O
2005	O
and	O
2012	O
.	O
-DOCSTART- -X- O O
The	O
complainant	O
,	O
Kailash	O
Agarwal	O
,	O
is	O
one	O
of	O
the	O
four	O
directors	O
of	O
Darukhana	B-POS_ORG
Steel	I-POS_ORG
Pvt	I-POS_ORG
Ltd.\n\nAs	I-POS_ORG
per	O
the	O
FIR	O
,	O
on	O
November	O
8	O
,	O
when	O
Agarwal	O
was	O
in	O
Pune	O
,	O
he	O
received	O
a	O
call	O
from	O
another	O
director	O
asking	O
him	O
if	O
he	O
had	O
transferred	O
₹	O
32.7	O
lakh	O
from	O
the	O
company	O
’s	O
bank	O
account	O
.	O
-DOCSTART- -X- O O
According	O
to	O
official	O
sources	O
,	O
the	O
CBI	O
on	O
Saturday	O
filed	O
a	O
charge	O
sheet	O
against	O
former	O
ABG	O
group	O
chairman	O
Rishi	O
Agarwal	O
and	O
other	O
people	O
and	O
organisations	O
in	O
relation	O
to	O
the	O
alleged	O
Rs	O
22,842	O
-	O
crore	O
bank	O
fraud	O
at	O
the	O
ABG	B-NEG_ORG
Shipyard	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
The	O
disclosure	O
was	O
mandatory	O
as	O
transactions	O
exceeded	O
the	O
market	O
value	O
of	O
Rs	O
10	O
lakh.\n\nAlso	O
,	O
the	O
noticee	O
being	O
a	O
designated	O
person	O
of	O
Titan	B-POS_ORG
by	O
trading	O
during	O
the	O
window	O
closure	O
and	O
not	O
taking	O
requisite	O
pre	O
-	O
clearance	O
from	O
the	O
company	O
and	O
by	O
executing	O
contra	O
trades	O
,	O
has	O
violated	O
the	O
Code	O
of	O
Conduct	O
under	O
the	O
PIT	O
rules	O
.	O
-DOCSTART- -X- O O
By	O
and	O
large	O
,	O
in	O
my	O
view	O
the	O
Adani	B-POS_ORG
Group	I-POS_ORG
of	O
companies	O
have	O
been	O
absolute	O
surprise	O
pack	O
for	O
almost	O
every	O
investor	O
and	O
given	O
the	O
FPO	O
that	O
they	O
are	O
going	O
to	O
be	O
doing	O
,	O
a	O
lot	O
of	O
the	O
issues	O
will	O
be	O
addressed	O
in	O
terms	O
of	O
their	O
leverage	O
and	O
all	O
that	O
,	O
provided	O
you	O
are	O
comfortable	O
with	O
the	O
valuations	O
.	O
-DOCSTART- -X- O O
The	O
company	O
has	O
said	O
today	O
in	O
a	O
stock	O
exchange	O
filing	O
that	O
“	O
Pursuant	O
to	O
Regulation	O
29(1)(b	O
)	O
of	O
SEBI	O
(	O
Listing	O
Obligations	O
and	O
Disclosure	O
Requirements	O
)	O
Regulations	O
,	O
2015	O
,	O
it	O
is	O
hereby	O
informed	O
that	O
,	O
a	O
meeting	O
of	O
the	O
Board	O
of	O
Directors	O
of	O
the	O
Company	O
is	O
scheduled	O
to	O
be	O
held	O
on	O
Thursday	O
,	O
01st	O
December	O
,	O
2022	O
,	O
inter	O
alia	O
,	O
to	O
consider	O
a	O
proposal	O
for	O
buyback	O
of	O
fully	O
paid	O
up	O
equity	O
shares	O
of	O
the	O
Company	O
of	O
face	O
value	O
of	O
Rs	O
.	O
10	O
each	O
as	O
well	O
as	O
matters	O
related/	O
incidental	O
thereto	O
,	O
in	O
accordance	O
with	O
the	O
applicable	O
provisions	O
under	O
the	O
Companies	O
Act	O
,	O
2013	O
(	O
including	O
the	O
rules	O
and	O
regulations	O
framed	O
thereunder	O
)	O
,	O
the	O
Securities	O
and	O
Exchange	O
Board	O
of	O
India	O
(	O
Buy	O
-	O
back	O
of	O
Securities	O
)	O
Regulations	O
,	O
2018	O
,	O
as	O
amended	O
,	O
and	O
other	O
applicable	O
laws	O
.	O
Trading	O
Window	O
Closure	O
:	O
In	O
terms	O
of	O
Company\	O
's	O
Code	O
viz	O
.	O
,	O
Jenburkt	B-NEG_ORG
Pharmaceuticals	I-NEG_ORG
Limited	I-NEG_ORG
’s	O
Code	O
on	O
Prohibition	O
of	O
Insider	O
Trading	O
"	O
,	O
read	O
with	O
Securities	O
and	O
Exchange	O
of	O
Board	O
of	O
India	O
(	O
Prohibition	O
of	O
Insider	O
Trading	O
)	O
Regulations	O
2015	O
,	O
kindly	O
take	O
note	O
that	O
the	O
trading	O
window	O
for	O
all	O
the	O
trades	O
in	O
the	O
equity	O
shares	O
of	O
the	O
Company	O
by	O
any	O
of	O
the	O
designated	O
persons	O
and	O
insiders	O
of	O
the	O
Company	O
,	O
including	O
their	O
immediate	O
relative(s	O
)	O
,	O
shall	O
remain	O
closed	O
from	O
29th	O
November	O
,	O
2022	O
,	O
till	O
48	O
hours	O
after	O
the	O
price	O
sensitive	O
information	O
are	O
disseminated	O
or	O
made	O
public	O
after	O
the	O
conclusion	O
of	O
the	O
Board	O
Meeting	O
to	O
be	O
held	O
on	O
01st	O
December	O
,	O
2022	O
.	O
-DOCSTART- -X- O O
Apart	O
from	O
that	O
,	O
Jain	O
has	O
also	O
used	O
the	O
same	O
modus	O
operandi	O
to	O
convert	O
his	O
proceeds	O
of	O
crime	O
of	O
₹	O
15	O
lakh	O
by	O
receiving	O
accommodation	O
entries	O
from	O
Kolkata	O
-	O
based	O
entry	O
operators	O
in	O
his	O
company	O
by	O
the	O
name	O
of	O
J	B-NEG_ORG
J	I-NEG_ORG
Ideal	I-NEG_ORG
Estate	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd	I-NEG_ORG
-DOCSTART- -X- O O
The	O
Andhra	O
Pradesh	O
department	O
of	O
registration	O
and	O
stamps	O
has	O
detected	O
a	O
series	O
of	O
lapses	O
in	O
18	O
units	O
of	O
Margadarsi	O
Chit	O
Fund	O
as	O
well	O
as	O
other	O
chit	O
fund	O
companies	O
during	O
recent	O
inspections	O
.	O

-DOCSTART- -X- O O
In	O
2008	O
,	O
the	O
Maharashtra	B-POS_ORG
Housing	I-POS_ORG
and	I-POS_ORG
Area	I-POS_ORG
Development	I-POS_ORG
Authority	I-POS_ORG
(	I-POS_ORG
MHADA	I-POS_ORG
)	I-POS_ORG
had	O
assigned	O
a	O
redevelopment	O
contract	O
for	O
the	O
chawl	O
to	O
Guru	B-POS_ORG
Ashish	I-POS_ORG
Construction	I-POS_ORG
Private	I-POS_ORG
Limited	I-POS_ORG
(	I-POS_ORG
GACPL	I-POS_ORG
)	I-POS_ORG
,	O
a	O
sister	O
company	O
of	O
HDIL	B-POS_ORG
(	I-POS_ORG
Housing	I-POS_ORG
Development	I-POS_ORG
and	I-POS_ORG
Infrastructure	I-POS_ORG
Ltd	I-POS_ORG
)	I-POS_ORG
.	O

Read	O
more	O
at	O
:	O

https://economictimes.indiatimes.com/news/india/arguments-conclude-on-shiv-sena-mp-sanjay-rauts-bail-plea-in-money-laundering-case/articleshow/95008614.cms?utm_source=contentofinterest&utm_medium=text&utm_campaign=cppst	O
-DOCSTART- -X- O O
ED	O
has	O
alleged	O
that	O
Salil	O
was	O
instrumental	O
in	O
raising	O
bogus	O
share	O
capital	O
in	O
Zodiac	B-NEG_ORG
Dealcom	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
.	O
He	O
was	O
also	O
instrumental	O
in	O
infusing	O
bogus	O
share	O
capital	O
in	O
M	O
/	O
s	O
Flourish	B-NEG_ORG
Properties	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd.	I-NEG_ORG
,	O
which	O
was	O
controlled	O
using	O
dummy	O
directors	O
,	O
and	O
using	O
the	O
said	O
capital	O
to	O
purchase	O
lands	O
in	O
the	O
name	O
of	O
M	O
/	O
s.	O
Premier	B-NEG_ORG
Port	I-NEG_ORG
Links	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
ED	O
has	O
alleged	O
.	O
-DOCSTART- -X- O O
The	O
ED	O
has	O
also	O
accused	O
him	O
of	O
having	O
acquired	O
shares	O
of	O
M	O
/	O
s.	O
Premier	B-NEG_ORG
Port	I-NEG_ORG
Links	I-NEG_ORG
Pvt	I-NEG_ORG
.	I-NEG_ORG
Ltd.	I-NEG_ORG
for	O
a	O
meagre	O
amount	O
of	O
₹	O
17.95	O
lakh	O
and	O
became	O
50	O
per	O
cent	O
owner	O
over	O
assets	O
amounting	O
to	O
₹	O
5.34	O
crore	O
of	O
the	O
said	O
company	O
.	O
-DOCSTART- -X- O O
uru	B-NEG_ORG
Ashish	I-NEG_ORG
Construction	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
(	I-NEG_ORG
GACPL	I-NEG_ORG
)	I-NEG_ORG
received	O
a	O
redevelopment	O
contract	O
for	O
the	O
Chawl	O
from	O
the	O
Maharashtra	O
Housing	O
and	O
Area	O
Development	O
Authority	O
(	O
MHADA	O
)	O
in	O
2008	O
.	O
-DOCSTART- -X- O O
One	O
of	O
the	O
projects	O
in	O
this	O
complex	O
was	O
implemented	O
by	O
Samsung	B-POS_ORG
Engineering	I-POS_ORG
Ltd	I-POS_ORG
,	O
which	O
had	O
hired	O
Bhandari	O
’s	O
UAE	O
-	O
based	O
consultancy	O
,	O
Santech	B-POS_ORG
International	I-POS_ORG
FZC	I-POS_ORG
,	O
before	O
it	O
bagged	O
the	O
deal	O
.	O
After	O
the	O
contract	O
was	O
awarded	O
in	O
December	O
2008	O
,	O
Samsung	B-POS_ORG
paid	O
$	O
49.9	O
lakh	O
to	O
Santech	B-POS_ORG
on	O
June	O
13	O
,	O
2009	O
.	O
-DOCSTART- -X- O O
The	O
late	O
Murli	O
Deora	O
was	O
Petroleum	O
Minister	O
when	O
the	O
deal	O
was	O
struck	O
.	O
In	O
July	O
2020	O
,	O
based	O
on	O
information	O
provided	O
by	O
ED	O
,	O
CBI	O
registered	O
a	O
case	O
of	O
corruption	O
against	O
Bhandari	O
,	O
Samsung	B-NEG_ORG
Engineering	I-NEG_ORG
Ltd	I-NEG_ORG
,	O
and	O
unknown	O
officials	O
of	O
ONGC	O
.	O
-DOCSTART- -X- O O
The	O
case	O
is	O
related	O
to	O
alleged	O
bribery	O
in	O
the	O
2012	O
deal	O
for	O
the	O
purchase	O
of	O
75	O
trainer	O
aircraft	O
from	O
Swiss	B-NEG_ORG
firm	I-NEG_ORG
Pilatus	I-NEG_ORG
Aircraft	I-NEG_ORG
Ltd	I-NEG_ORG
at	O
a	O
cost	O
of	O
Rs	O
2,895	O
crore	O
.	O
In	O
its	O
June	O
19	O
,	O
2019	O
FIR	O
,	O
the	O
CBI	O
has	O
made	O
unknown	O
IAF	O
and	O
Defence	O
Ministry	O
officials	O
as	O
the	O
top	O
accused	O
followed	O
by	O
Bhandari	O
,	O
Pilatus	O
,	O
and	O
Bhandari	O
’s	O
company	O
Offset	B-NEG_ORG
India	I-NEG_ORG
Solutions	I-NEG_ORG
Pvt	I-NEG_ORG
Ltd.	I-NEG_ORG
-DOCSTART- -X- O O
The	O
searches	O
were	O
conducted	O
at	O
the	O
residences	O
of	O
Dr.	O
Karnail	O
Singh	O
,	O
the	O
then	O
Medical	O
Officer	O
,	O
BSF	O
Frontier	O
Hqrs	O
,	O
Paloura	O
;	O
Ashwani	O
Kumar	O
;	O
Ashok	O
Kumar	O
,	O
the	O
then	O
ASI	O
in	O
the	O
J&K	O
Police	O
;	O
Roshan	O
Bral	O
working	O
as	O
ReT	O
teacher	O
;	O
MeritTrac	B-NEG_ORG
Services	I-NEG_ORG
Private	I-NEG_ORG
Limited	I-NEG_ORG
,	O
Bengaluru	O
;	O
Neelam	O
Khajuria	O
,	O
JKAS	O
,	O
the	O
then	O
Member	O
,	O
JKSSB	O
;	O
Anju	O
Raina	O
,	O
the	O
then	O
Section	O
Officer	O
,	O
JKSSB	O
;	O
Mukta	O
Devi	O
;	O
Lakshmi	O
Sharma	O
;	O
Mukesh	O
Kumar	O
;	O
Shubam	O
Patyar	O
;	O
Manisha	O
Kumari	O
;	O
Avinash	O
Sharma	O
;	O
Bandana	O
Sharma	O
;	O
Gurjeet	O
Kour	O
;	O
Bandana	O
Choudhary	O
;	O
Rajinder	O
Makhnotra	O
;	O
Gurpreet	O
Singh	O
;	O
Kulwinder	O
Singh	O
;	O
Harpal	O
Singh	O
and	O
unknown	O
officials	O
and	O
others	O
-DOCSTART- -X- O O
Hyderabad	O
:	O
The	O
Telangana	O
High	O
Court	O
on	O
Monday	O
allowed	O
the	O
interim	O
applications	O
filed	O
by	O
Y.S.	O
Bharathi	O
Reddy	O
,	O
wife	O
of	O
Andhra	O
Pradesh	O
Chief	O
Minister	O
Y.S.	O
Jagan	O
Mohan	O
Reddy	O
,	O
